"osm_id","type","population"
178633245,"residential",1
178633250,"residential",3
178638380,"residential",2
178638388,"residential",2
178638402,"residential",2
178638404,"residential",2
178640907,"residential",1
178640908,"residential",1
178307007,"residential",0
178640910,"residential",1
178640912,"residential",1
178640915,"residential",1
178640918,"residential",1
178640920,"residential",1
178640923,"residential",1
376291243,"residential",3
376291245,"residential",3
376291251,"residential",3
376291257,"residential",3
376291268,"residential",4
376291280,"residential",1
376291287,"residential",3
376291295,"residential",3
376291241,"residential",2
376291254,"residential",3
376291258,"residential",1
376291266,"residential",2
376291301,"residential",1
376291307,"residential",1
376291308,"residential",3
376291310,"residential",2
376291314,"residential",1
376291319,"residential",0
377779967,"residential",2
377779971,"residential",0
377779978,"residential",0
377779979,"residential",1
376291259,"residential",1
376291325,"residential",3
376291329,"residential",3
376291331,"residential",4
178640925,"residential",1
178640926,"residential",1
178640928,"residential",1
178640929,"residential",1
178640930,"residential",1
178640931,"residential",1
178640932,"residential",1
178643173,"residential",2
377779964,"residential",2
671776720,"downtown",12
178643176,"residential",2
178643177,"residential",2
178643178,"residential",2
376291244,"residential",1
376291277,"residential",3
178643179,"residential",2
178643180,"residential",2
178643181,"residential",2
178643182,"residential",1
178643184,"residential",2
178643186,"residential",2
178667540,"residential",1
535392767,"residential",8
178667544,"residential",1
178632066,"residential",0
178667545,"residential",1
178667551,"residential",1
178667554,"residential",1
178667555,"residential",1
178667556,"residential",1
178667560,"residential",1
178667566,"residential",1
481072052,"residential",1
481072053,"residential",0
177269992,"residential",2
178669519,"residential",4
178669521,"residential",3
178669523,"residential",3
178669524,"residential",3
178678816,"residential",2
178678818,"residential",1
178678822,"residential",2
178678823,"residential",1
178307008,"residential",0
178678824,"residential",1
178678825,"residential",1
376291279,"residential",1
178678826,"residential",1
180959025,"residential",2
180959026,"residential",2
180959027,"residential",2
180959029,"residential",2
180959030,"residential",2
177269743,"residential",2
177272173,"residential",3
177268492,"residential",0
177272181,"residential",4
178597341,"residential",0
178597343,"residential",0
178597346,"residential",0
178632071,"residential",0
178632076,"residential",0
178632077,"residential",0
178632078,"residential",1
178632081,"residential",1
178632082,"residential",0
178633241,"residential",0
178633246,"residential",0
178633247,"residential",0
178633248,"residential",0
178633249,"residential",0
178638393,"residential",1
178667541,"residential",0
178669520,"residential",0
177268490,"residential",14
178468747,"residential",1
177304378,"residential",1
177304372,"residential",1
177304383,"residential",4
177304386,"residential",7
177304388,"residential",1
177304391,"residential",1
177304392,"residential",5
177304393,"residential",2
177304394,"residential",3
488493211,"residential",0
376291283,"residential",1
376291305,"residential",1
376291311,"residential",1
376291313,"residential",1
376291323,"residential",4
376291324,"residential",2
376286644,"residential",3
376291230,"residential",12
376291231,"residential",6
376291248,"residential",1
376291250,"residential",1
376291253,"residential",0
376291263,"residential",2
376291265,"residential",1
376291267,"residential",1
376291273,"residential",2
376291288,"residential",1
376291294,"residential",1
376291300,"residential",1
376291304,"residential",1
376291309,"residential",1
376291312,"residential",1
376291321,"residential",1
376291327,"residential",1
376291330,"residential",3
376286609,"residential",2
376286612,"residential",0
376286614,"residential",2
376291275,"residential",3
376291326,"residential",3
376291328,"residential",2
376286607,"residential",4
376286613,"residential",1
376286616,"residential",3
376286620,"residential",3
377779969,"residential",1
177304369,"residential",3
177505104,"residential",1
178597339,"residential",1
177304395,"residential",2
177304396,"residential",3
177304397,"residential",2
177305410,"residential",7
177305414,"residential",5
177305415,"residential",2
177305416,"residential",8
177312192,"residential",4
488493212,"residential",1
177312198,"residential",2
177312234,"residential",5
177312237,"residential",3
177312251,"residential",2
177312257,"residential",2
177312273,"residential",3
177312278,"residential",3
177312283,"residential",1
376286633,"residential",1
376286648,"residential",4
177312285,"residential",3
673034831,"residential",2
488493333,"residential",1
483520263,"residential",3
177312296,"residential",4
177312299,"residential",4
177312303,"residential",2
177312309,"residential",5
177312314,"residential",3
177312318,"residential",4
177341885,"residential",2
177341896,"residential",1
177312226,"residential",1
178307003,"residential",1
178307004,"residential",3
178307009,"residential",3
178307010,"residential",1
178307012,"residential",1
178307015,"residential",2
178307016,"residential",4
178307018,"residential",2
178307019,"residential",4
376291237,"residential",2
178307021,"residential",2
178309717,"residential",3
178309718,"residential",1
178309719,"residential",2
178309720,"residential",2
178309721,"residential",2
178309723,"residential",3
178309724,"residential",3
493547327,"residential",2
178322615,"residential",2
178322616,"residential",2
178322617,"residential",2
178322618,"residential",2
178326010,"residential",2
178326011,"residential",3
178326017,"residential",2
178326019,"residential",2
178468741,"residential",1
178468745,"residential",1
178468746,"residential",2
178468748,"residential",2
178468749,"residential",2
178468750,"residential",1
178468751,"residential",2
178468752,"residential",2
376291269,"residential",0
376291292,"residential",0
376291228,"residential",5
376286639,"residential",4
376291229,"residential",1
376291233,"residential",1
376291247,"residential",1
376291272,"residential",1
376291306,"residential",1
376291316,"residential",2
376291318,"residential",1
376286615,"residential",1
376286618,"residential",3
376286619,"residential",1
376286621,"residential",1
376286626,"residential",0
376286630,"residential",0
376286634,"residential",2
376286636,"residential",1
376286643,"residential",1
376286610,"residential",2
376286622,"residential",3
376286624,"residential",2
177272165,"residential",0
178468753,"residential",2
178471632,"residential",1
178471640,"residential",1
178471641,"residential",1
178471642,"residential",1
178471643,"residential",1
178471644,"residential",1
178471645,"residential",1
178474936,"residential",1
178474941,"residential",1
178474942,"residential",2
178474943,"residential",1
178474947,"residential",2
178474949,"residential",2
178494945,"residential",1
178494954,"residential",1
673034819,"residential",2
178494957,"residential",2
178494961,"residential",1
178494962,"residential",2
178494963,"residential",1
178497127,"residential",1
673034821,"residential",2
673034823,"residential",1
178497130,"residential",2
178497132,"residential",2
178497134,"residential",2
178497135,"residential",2
178497136,"residential",2
177305411,"residential",0
178638365,"residential",2
178638366,"residential",1
178638367,"residential",2
178638368,"residential",2
178638369,"residential",1
178638370,"residential",2
178638373,"residential",2
178638375,"residential",2
178638376,"residential",1
178638381,"residential",2
178638384,"residential",2
178638385,"residential",2
178638394,"residential",2
178638395,"residential",2
178638396,"residential",2
178638397,"residential",1
178638398,"residential",2
178638399,"residential",2
178638400,"residential",2
178638401,"residential",2
178638403,"residential",2
178638405,"residential",2
177312222,"residential",0
177304368,"residential",0
177304370,"residential",0
177304371,"residential",0
177304373,"residential",0
177304374,"residential",0
177304375,"residential",0
177304376,"residential",1
177304377,"residential",1
177304379,"residential",0
177304380,"residential",0
177304382,"residential",0
177304385,"residential",2
177305412,"residential",2
177312160,"residential",1
177312161,"residential",1
376286611,"residential",1
376286617,"residential",3
376286627,"residential",1
376286628,"residential",2
376286638,"residential",2
376286649,"residential",5
377779976,"residential",2
377779982,"residential",3
377779986,"residential",3
377779961,"residential",5
377779968,"residential",3
377779973,"residential",3
377779980,"residential",2
377779981,"residential",3
377779983,"residential",1
377779985,"residential",4
377779962,"residential",7
377779966,"residential",3
377779970,"residential",3
377779972,"residential",1
177312173,"residential",1
177312176,"residential",0
177312178,"residential",1
177312187,"residential",0
177312189,"residential",1
177312230,"residential",1
177341881,"residential",1
178307005,"residential",0
178307006,"residential",0
178307011,"residential",1
483523482,"residential",0
488493089,"residential",0
178307013,"residential",0
178307014,"residential",0
178307017,"residential",0
178307020,"residential",2
178471637,"residential",0
178471638,"residential",0
178471639,"residential",0
178474928,"residential",0
178474930,"residential",0
178474931,"residential",0
178474934,"residential",1
178474937,"residential",0
178474939,"residential",0
177510291,"residential",2
177510315,"residential",2
177510317,"residential",2
177510318,"residential",2
179454748,"residential",0
179454749,"residential",0
177510319,"residential",2
177510320,"residential",2
177511562,"residential",1
177511563,"residential",2
177511565,"residential",2
177511566,"residential",2
177511568,"residential",2
177617145,"residential",2
177617146,"residential",1
177617148,"residential",1
177617149,"residential",2
177617151,"residential",2
177617152,"residential",2
177617169,"residential",1
377779965,"residential",1
377779987,"residential",2
525496172,"residential",1
525496173,"residential",0
525496174,"residential",0
525496175,"residential",0
525496179,"residential",0
525496178,"residential",1
177617178,"residential",1
177510294,"residential",0
177510295,"residential",0
177510301,"residential",0
177510302,"residential",0
177510305,"residential",0
177510307,"residential",0
177510308,"residential",0
177510309,"residential",0
177510312,"residential",0
177510313,"residential",0
177510314,"residential",0
177617155,"residential",0
177617156,"residential",0
177617159,"residential",1
177617161,"residential",1
177617163,"residential",0
177617171,"residential",0
179279793,"residential",1
179449242,"residential",0
178640913,"residential",0
178640922,"residential",0
178640924,"residential",1
178640927,"residential",1
178640933,"residential",1
178643169,"residential",1
178643170,"residential",3
178643171,"residential",2
178643172,"residential",1
178643174,"residential",1
178643175,"residential",1
178643183,"residential",2
178643185,"residential",2
178667549,"residential",1
178667553,"residential",2
493547304,"residential",0
178667557,"residential",1
85445807,"commercial",3
178667564,"residential",2
178678817,"residential",1
178497125,"residential",1
178678819,"residential",2
179451994,"residential",2
179452003,"residential",2
179452006,"residential",5
179608301,"residential",4
179451996,"residential",1
